carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
111884920.18687904,125853240.48857653,131168216.86608425,123917539.39604406,114338813.1808279,101524316.38841927,91402036.46552299,104798837.26437147
111885025.36332908,125853234.928042,131168331.72002614,123917456.47396632,114338793.99568218,101524477.17256397,91402019.6965594,104798873.1560049
111885081.56344004,125853191.426661,131168226.82343571,123917419.08089551,114338657.56565116,101524321.93500651,91402099.37999544,104798793.53074321
111885023.7058955,125853145.52890137,131168211.54496907,123917492.9599784,114338801.31652482,101524388.11054388,91402062.71249035,104798848.20123017
111885016.13512294,125853237.28645024,131168306.71492371,123917429.95561217,114338834.58553709,101524410.16124098,91402100.20814846,104798917.96346655
111885052.16199946,125853191.545746,131168177.35110624,123917493.80780111,114338807.78827713,101524330.13760476,91402021.12529165,104798792.16655117
111884985.02954556,125853220.55309334,131168340.08177127,123917393.65842307,114338769.32895978,101524387.36961068,91402046.5784163,104798803.5074533
111885084.66450538,125853124.06866534,131168234.41682468,123917490.18777616,114338781.46204554,101524436.39234406,91401964.41558464,104798809.00546601
111885020.51538044,125853223.40978025,131168372.59208398,123917367.19508386,114338846.87540708,101524493.43812384,91401998.53066187,104798823.73897244
111885037.8620545,125853302.54789813,131168222.50311847,123917474.15701492,114338921.85610475,101524410.18283649,91402137.9567524,104798857.07207619
111885166.42058314,125853281.90347108,131168248.75039962,123917457.50218368,114338828.03785203,101524418.40700856,91402082.15093443,104798827.6979019
111884980.59295844,125853322.77533378,131168389.51550736,123917408.99274231,114338848.57027417,101524406.1539056,91402088.04427494,104798801.29346631
111885032.41100906,125853134.65514864,131168173.52086407,123917453.42993265,114338788.50451694,101524387.24757786,91402010.4737505,104798857.77876934
111885099.98576973,125853310.5459399,131168212.34486435,123917461.27103873,114338719.3875035,101524431.22719544,91402053.124891,104798812.44425438
111885052.24164183,125853231.19604613,131168197.74966374,123917452.96054949,114338819.2938617,101524371.53291245,91402115.50285605,104798938.47738032
111885020.53243355,125853242.23063308,131168234.13890699,123917501.05204923,114338880.02139392,101524322.5550128,91402034.02843802,104798794.76200004
111885040.50993419,125853243.15445724,131168155.14695139,123917538.96679294,114338862.8304038,101524399.95852713,91402028.27679475,104798881.17995912
111885072.17597893,125853211.38421546,131168210.8043468,123917474.91560835,114338785.41485594,101524365.78324811,91402024.21679908,104798916.55255364
111885079.02301568,125853186.82887478,131168120.5933512,123917437.0980127,114338843.69885251,101524398.6961988,91402062.75306453,104798935.77858779
111885125.5298629,125853136.74494363,131168278.7821897,123917431.07725792,114338828.74222907,101524313.98068875,91402103.58625916,104798862.80723232
111884997.44354178,125853253.66925429,131168263.10550107,123917520.72984333,114338788.87692896,101524356.71568191,91402129.62200029,104798823.3939192
111884995.21309997,125853169.26677136,131168211.64089155,123917547.74915308,114338742.8706733,101524409.2016742,91401981.04177967,104798839.11909248
111885028.47088154,125853260.30666009,131168169.40021297,123917373.39694951,114338791.22109058,101524369.74833837,91402084.55410108,104798864.16419587
111885091.82381599,125853206.61223121,131168185.91324289,123917531.05461258,114338811.71071023,101524328.02372682,91401996.3469553,104798861.96758263
111885040.68667366,125853226.68351115,131168231.48904008,123917512.19822909,114338803.03607407,101524390.07718797,91402161.28169796,104798812.32821652
111885111.33552666,125853117.27241972,131168210.43379894,123917396.07938863,114338745.00228545,101524288.67989224,91402031.31364465,104798926.28490359
111885043.94449793,125853117.7767986,131168255.67151639,123917504.35187186,114338761.8151409,101524387.3314514,91402056.81682779,104798944.47028846
111885067.97957934,125853058.99416506,131168254.08817376,123917436.36979446,114338878.35624684,101524354.6533369,91402058.05357693,104798892.9910507
111885032.3458814,125853251.6504973,131168196.80878209,123917473.9027462,114338851.82170823,101524445.60953417,91402069.61837512,104798850.71665472
111885128.71518488,125853184.22047311,131168250.05756402,123917476.90593609,114338802.27339523,101524487.8422995,91402103.62541236,104798831.73098512
111885043.23262557,125853149.22298746,131168208.75245629,123917439.99177249,114338698.55950858,101524378.81109752,91402050.33281583,104798797.33727239
111885009.0365976,125853211.26639633,131168249.41513899,123917500.69717051,114338793.79610993,101524296.91171815,91402025.14288695,104798861.26890132
111885051.38899235,125853252.85395747,131168205.83940546,123917464.7133613,114338881.16720569,101524432.68566734,91402114.73251267,104798848.20609556
111885135.5626159,125853278.21748273,131168197.85334346,123917506.70710853,114338783.85217454,101524318.22618409,91402062.32142536,104798959.38382995
111885013.66446055,125853220.35892037,131168276.84950997,123917532.69577177,114338886.18358274,101524323.46333635,91402071.61494285,104798789.04057798
111885004.032688,125853227.11649346,131168220.50889456,123917464.07612933,114338699.3018033,101524393.92802969,91402072.31646073,104798805.19250126
111885052.59404889,125853095.71068893,131168270.83497865,123917607.92599204,114338845.01135646,101524381.38970138,91402170.63086224,104798827.58775091
111884927.69189353,125853222.3089535,131168243.15059984,123917539.21929474,114338747.6250054,101524339.06291671,91402058.24893522,104798808.87021522
111884952.58081624,125853199.84205142,131168240.45855542,123917513.83852461,114338766.67548884,101524371.76734287,91402060.32615818,104798786.6652295
111885051.79714745,125853235.13817024,131168199.22437261,123917517.69809216,114338857.78552365,101524358.6470788,91401964.7436531,104798911.81719768
111884920.99491985,125853179.96701874,131168265.4933164,123917426.55664584,114338824.42610976,101524414.87925322,91402078.65623198,104798816.61850037
111885193.941649,125853220.01593019,131168273.59092596,123917435.67592546,114338800.68904279,101524400.92337222,91402082.98610692,104798904.35004406
111885088.98877263,125853153.73235315,131168126.04202403,123917457.20468053,114338826.81015527,101524392.28291284,91402111.4898266,104798852.86096846
111885035.34340715,125853302.8702083,131168274.74320112,123917456.69549538,114338791.34213571,101524421.92172147,91402051.78510968,104798833.88161203
111885027.62288101,125853217.16198702,131168295.65861705,123917491.7605741,114338932.5291056,101524437.58155514,91402099.08951563,104798740.63168745
111885122.45991988,125853170.48310888,131168238.56927925,123917376.78388289,114338694.81653145,101524415.47404599,91402139.79959089,104798815.92665592
111885072.34217633,125853148.61377728,131168157.33551824,123917407.08388916,114338783.4098759,101524445.25269283,91402017.94603856,104798763.89468521
111885017.80964284,125853149.41223855,131168198.6055422,123917396.73697893,114338740.53982988,101524405.31208566,91402045.32402419,104798855.10364169
111884950.71629533,125853235.00343907,131168155.4708727,123917569.85505797,114338843.21103984,101524442.35342811,91402042.50295036,104798851.52338138
111885144.45597361,125853197.42763253,131168151.70758013,123917416.62317449,114338784.77565518,101524359.27274717,91402077.88365822,104798786.31018281
111884960.1583176,125853282.84431171,131168204.46976644,123917526.27551143,114338831.00222984,101524446.03004701,91402083.04011078,104798797.91620168
111885141.09790176,125853204.22451822,131168260.75953506,123917523.11756851,114338804.27067144,101524407.51905599,91402057.44989677,104798916.81473452
111885134.84274718,125853222.89693944,131168153.03111337,123917542.56814611,114338840.52333944,101524340.87152655,91402143.52724485,104798764.3029677
111885061.99815926,125853268.20076863,131168171.75075045,123917471.18579933,114338760.37281573,101524394.38533698,91402024.50396636,104798877.70625891
111885081.58089541,125853225.70828922,131168275.31699792,123917348.92405984,114338858.19980966,101524478.09014465,91402082.12722577,104798882.23697759
111885083.56943105,125853224.16040091,131168307.91255866,123917515.61668976,114338785.34328777,101524469.6505043,91402172.04681185,104798853.74134815
111885009.89867145,125853205.35993831,131168195.35819875,123917502.7180459,114338778.50399311,101524421.22140239,91402111.56612757,104798889.89023568
111884980.85380836,125853200.96225436,131168234.57380366,123917412.44787604,114338776.35711229,101524400.81459546,91402054.88736711,104798888.54735832
111885009.61868237,125853263.88888024,131168204.65349466,123917546.77819315,114338894.20779921,101524415.10452819,91402110.216189,104798851.61795805
111885090.36080341,125853197.16054258,131168197.96062802,123917496.72691089,114338750.46450648,101524303.34761778,91402150.99605453,104798943.74424063
111884979.12966943,125853192.15142071,131168209.81674078,123917487.22023551,114338787.83215608,101524327.15879433,91401991.50728588,104798809.932203
111885051.47905098,125853154.83003381,131168195.65692785,123917350.88719791,114338899.18770531,101524427.21582325,91402039.02195576,104798716.86620808
111885010.16999446,125853268.38005598,131168113.13459748,123917484.73713869,114338762.20639807,101524423.39039421,91402032.26376711,104798859.30813445
111885006.67580016,125853182.42517416,131168241.57000157,123917475.73284268,114338752.91026402,101524426.21979634,91401966.05614677,104798895.5062444
111885119.92210956,125853227.04535058,131168298.86656871,123917334.75905024,114338779.69109233,101524377.55555499,91402034.30189271,104798882.45626248
111885135.45129938,125853212.65268673,131168156.0984778,123917546.87185414,114338722.36487944,101524391.66253722,91402121.82489386,104798879.79607266
111885057.65240234,125853265.72104879,131168077.55422871,123917478.4522634,114338782.4313541,101524372.7961947,91402078.0699105,104798750.40399301
111885049.91373768,125853117.00208494,131168330.77161144,123917489.71138637,114338851.2607815,101524305.76332493,91402023.65175654,104798834.35863642
111885017.54872298,125853179.73593278,131168230.68992876,123917466.35031834,114338874.26538897,101524495.34318832,91402019.3139801,104798895.59147544
111885012.25214626,125853220.70925798,131168276.2231339,123917426.43126075,114338723.08418462,101524437.14012666,91402048.39714313,104798824.7995506
111884994.41895433,125853251.35122171,131168222.42385708,123917511.76291728,114338781.55442588,101524379.32996504,91402042.30275424,104798940.54222123
111885091.60103881,125853228.93636405,131168163.52660051,123917386.70142733,114338826.80671048,101524493.11370984,91402164.28774858,104798838.25519039
111885029.68616824,125853265.71564448,131168227.95223443,123917478.61760499,114338766.44116652,101524346.48369701,91401972.87917894,104798821.52198537
111885109.38691635,125853223.76206036,131168226.14577852,123917538.7414744,114338838.63154109,101524372.52676871,91402089.64470434,104798838.19005403
111884985.25984101,125853211.42277633,131168240.25414927,123917455.95413189,114338828.13854763,101524349.3466588,91402103.81187126,104798891.84057921
111885034.67319734,125853274.60333546,131168299.32880965,123917536.08099912,114338801.47006594,101524432.37583423,91402058.45243345,104798905.83291811
111885058.28635612,125853284.46726654,131168254.74340262,123917578.92504607,114338767.06175339,101524390.20630102,91402165.43332046,104798784.83336364
111885042.10147478,125853223.60544892,131168197.35760012,123917420.56506388,114338826.75068708,101524346.75410259,91401993.82680787,104798797.77741338
111885012.77722676,125853257.25307943,131168277.07491215,123917384.55475248,114338826.13131209,101524328.18363756,91402135.36065453,104798808.78381568
111885093.37817982,125853237.43655096,131168292.79158929,123917499.49532837,114338873.33949602,101524369.73349023,91402099.80188471,104798891.24141791
111885127.97180611,125853200.72141068,131168259.04776916,123917466.31804886,114338776.91833188,101524362.63495201,91402143.60301465,104798896.54052617
111885053.80438489,125853254.18491557,131168192.08661415,123917430.38351582,114338763.94105724,101524379.59194185,91402104.15743706,104798847.07423545
111885084.10864851,125853323.35565937,131168236.89181218,123917459.75220409,114338677.07274432,101524446.69415694,91402153.61508408,104798864.76970315
