carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
108656307.09908156,122803876.83798082,123400012.03776832,126033322.69130309,109135172.79676647,102202909.73687948,95062492.80813953,96181705.32549354
108656379.98075949,122803876.39997557,123400075.19392775,126033316.72355503,109135113.77841341,102202927.62131251,95062482.08290187,96181627.49225204
108656353.62554958,122803872.60474758,123400032.99732028,126033397.04315877,109135067.39993598,102202979.93123887,95062500.34694551,96181691.57759562
108656456.03952737,122803951.9128778,123399952.8293513,126033388.56891285,109135107.10454309,102202927.1468254,95062461.92760804,96181666.74158663
108656279.57853779,122803955.34631276,123400013.73392288,126033407.20899843,109135050.5686968,102202780.93478794,95062378.57006663,96181556.90099365
108656264.61859189,122803830.30658863,123400099.59584245,126033451.89523731,109135131.1640401,102202943.70366584,95062436.10937844,96181612.77904902
108656368.53312008,122803939.84957244,123400030.66978228,126033315.21645835,109135143.95655446,102202881.61506869,95062338.64449978,96181673.51633526
108656391.35779609,122803930.19750515,123400060.36999047,126033328.78141594,109135220.04392064,102202900.85589859,95062468.89150898,96181634.19061868
108656384.57320432,122803912.56189817,123400090.91502078,126033351.39457302,109134963.98973964,102202843.31567942,95062673.7955883,96181708.37564918
108656386.31573789,122803987.24816892,123400063.42670922,126033271.31349085,109135149.67071454,102202867.83779584,95062541.45685016,96181692.03511785
108656264.53395782,122803892.2017718,123400039.55879305,126033458.67494822,109134965.32216485,102202902.68605964,95062458.68929428,96181642.03674416
108656344.85676381,122804055.28981243,123399927.78246295,126033293.85728158,109135103.33181077,102202811.04784426,95062449.14760078,96181734.86089557
108656373.91270648,122804023.51628596,123400075.18558371,126033333.45528644,109135023.48892477,102202828.15891309,95062453.42595984,96181648.94060852
108656306.16460824,122803896.15770002,123400036.00878045,126033339.37290335,109135182.5571976,102202897.32912077,95062444.7685315,96181667.35225062
108656319.27070743,122803979.23605874,123400044.53090462,126033368.69968627,109135166.13802487,102202944.36208503,95062334.07361533,96181682.15959142
108656394.70138897,122803835.30453975,123400040.56578913,126033298.56670725,109135151.53855331,102202917.20988032,95062498.77513827,96181556.99054855
108656426.9827768,122803927.2775725,123399943.60750872,126033395.17836471,109135078.38334565,102202942.59484836,95062412.98907097,96181683.31541009
108656285.20336615,122803972.92254508,123399885.72064498,126033345.78199224,109135044.31679519,102202907.39152157,95062419.59475037,96181623.73358874
108656298.76349777,122803935.35002726,123400113.219693,126033401.25179735,109135054.12652661,102202896.65621053,95062257.48296355,96181720.15968454
108656387.04252729,122803904.92518976,123399969.91153757,126033320.29885158,109135163.66930512,102202995.65134043,95062447.56733115,96181747.49548909
108656354.88281628,122803872.88617246,123399999.84966196,126033263.34557325,109135156.95553845,102202801.66325143,95062500.50650606,96181690.25943424
108656416.41172549,122803877.06472577,123400010.70195858,126033345.45219344,109135020.55777994,102203045.3097518,95062387.4138862,96181740.85252418
108656254.0734706,122803871.21646583,123400031.02451639,126033387.14824925,109135133.85183491,102202823.26973505,95062448.14357406,96181598.68096997
108656389.94544551,122803875.13596317,123400011.1928406,126033394.15414792,109135060.9155346,102202895.28223018,95062417.24280445,96181642.54452215
108656141.08417515,122803920.49242754,123400059.23507428,126033337.98085888,109135063.72961879,102202906.06190939,95062413.22345147,96181765.740295
108656392.46370621,122803963.04633969,123400074.23550722,126033347.39879721,109135069.12784535,102202961.16137077,95062452.17075916,96181586.39763536
108656312.27969532,122803978.66550234,123400005.84661953,126033410.80289908,109135064.59042783,102202921.22688319,95062417.94083577,96181695.45864415
108656332.78067125,122803929.7673903,123400001.80374002,126033415.76029709,109135103.74286552,102202891.52979158,95062376.38155553,96181563.49987862
108656246.87524512,122803873.66933806,123400080.4619034,126033408.28419499,109135044.31696506,102202928.94604968,95062478.80964647,96181633.58556734
108656385.50804508,122803866.95838429,123400015.22773057,126033273.58900586,109135001.54148497,102202762.20154367,95062412.45028506,96181650.5095246
108656356.50360629,122803868.20313615,123400018.67730257,126033282.54748192,109134989.53102085,102202936.99053523,95062439.93755396,96181619.23390986
108656260.04165903,122803826.93097676,123400032.79560801,126033374.35365617,109135138.26417011,102203018.26157333,95062469.84864976,96181609.86925298
108656341.68775302,122803832.74879332,123399940.31019904,126033452.32544024,109135099.53068878,102202895.96186766,95062482.35778253,96181634.88054751
108656251.68513294,122803915.99149781,123399985.51290339,126033383.55887799,109135055.17935154,102202809.74366184,95062469.9927717,96181697.4697685
108656261.2905177,122803951.40003145,123399967.88078274,126033309.63156112,109135083.1538066,102202842.75363553,95062435.23345931,96181581.70151421
108656325.28815271,122803862.5902325,123400138.53868367,126033358.04264247,109135060.76155086,102202975.4682151,95062576.31608193,96181684.89223363
108656202.6638932,122803860.36858001,123400089.88278343,126033312.86028267,109135081.59374718,102202836.11451882,95062474.96299939,96181610.9949942
108656418.0432435,122803923.35898998,123400011.73388804,126033302.9568063,109135108.4408748,102202851.00547756,95062476.17549,96181693.07190062
108656169.95901178,122803845.42131425,123399940.5554856,126033404.8187593,109135053.57230124,102202916.26399696,95062458.03745012,96181696.3978316
108656311.51078124,122803886.17422935,123400088.43113725,126033287.42525563,109135108.1260664,102202876.6633494,95062484.67719242,96181646.0290297
108656353.69914137,122803965.95219994,123399932.00627719,126033356.41742288,109135049.8353709,102202937.18039,95062498.49257495,96181623.06315145
108656335.96260563,122803847.32672578,123400102.74951547,126033407.88750315,109134994.04247014,102202840.57661219,95062527.42509615,96181691.00642546
108656352.99354021,122803907.86310422,123399977.52664715,126033320.06428963,109135022.30798332,102202833.08730188,95062392.24815685,96181620.54208411
108656327.15041588,122803920.48418735,123399986.3898256,126033340.92685707,109135212.66202961,102202844.23886636,95062524.70664975,96181684.15679733
108656280.40359418,122803909.2765661,123399944.84362258,126033353.26904549,109135002.77263652,102202814.43255998,95062399.83096611,96181681.06459314
108656396.65893185,122803930.44405584,123400017.47102644,126033321.64717004,109135029.90420976,102202816.4970807,95062493.09258151,96181695.51653296
108656321.07017072,122803943.19477193,123400043.82770427,126033361.88541982,109135092.39651881,102202903.38803571,95062505.75512244,96181677.43759924
108656301.57384542,122803839.95250711,123400035.21363524,126033342.99174286,109135020.96887547,102202820.89181831,95062469.07283658,96181674.16786703
108656279.06149289,122803924.34068061,123400062.56107555,126033309.97809726,109135074.43780464,102202907.52296507,95062428.45575765,96181831.29495367
108656272.27779914,122803966.46087417,123399923.285018,126033329.51403977,109135056.96094598,102202916.8935008,95062445.56622398,96181695.03396446
108656303.78039636,122803877.27272648,123400045.6491522,126033278.50756522,109135052.5826858,102202815.06106482,95062420.2018573,96181601.57342339
108656255.391792,122803925.34971762,123400137.58721776,126033266.62983206,109134956.76589493,102202928.6393782,95062416.5872543,96181592.37461327
108656268.27904722,122803936.83447777,123400054.8506041,126033377.91052635,109135023.36466767,102202909.80819668,95062403.89845636,96181592.50481819
108656267.19244665,122803988.67510873,123400076.90346493,126033402.99237235,109135105.95570743,102202917.73959097,95062519.67386325,96181753.80035585
108656393.85313776,122803967.79279651,123400030.4110537,126033399.01680349,109134946.51967195,102202767.3990497,95062515.77642398,96181732.75077638
108656380.51834522,122803867.98263901,123400061.83157314,126033361.31509252,109135122.5283052,102202965.02692959,95062396.45377323,96181772.19235964
108656313.35012317,122803893.8269148,123400075.53587875,126033300.0984559,109135085.07024476,102202814.08526093,95062458.52140662,96181632.36404598
108656289.92309026,122803982.7050798,123400060.83710364,126033299.97300473,109135110.33839981,102202894.24678028,95062407.16213478,96181788.99350919
108656322.54452169,122803862.23178512,123400068.74569468,126033257.67442928,109135115.62810332,102202867.25368431,95062396.3764809,96181706.67601551
108656298.53753334,122803899.33547527,123400099.25522919,126033339.80130583,109135078.31216758,102202876.67695828,95062518.77304836,96181812.66648448
108656344.32239908,122803883.92382726,123400056.10276882,126033377.94776489,109135055.7173956,102202854.38064367,95062449.81228529,96181691.14935078
108656381.13318923,122803986.8665286,123399984.07750975,126033352.54669358,109135245.83697954,102202912.61913055,95062502.57744505,96181689.7468986
108656390.6420079,122803919.57743777,123400025.51466474,126033340.07113324,109135110.70873152,102202797.93519782,95062505.06254813,96181695.16056758
108656339.86134993,122803963.41366024,123400004.3194058,126033288.30666077,109135176.4939923,102202956.67030732,95062431.39944477,96181690.6029234
108656401.94163378,122803959.420348,123400017.74215946,126033431.34661096,109135044.88245465,102202881.08856012,95062420.96675198,96181723.05012408
108656356.93028253,122803942.52002315,123400067.92560357,126033303.93254505,109135064.50400676,102202819.14271969,95062419.27905497,96181699.32962757
108656267.31874636,122803979.0290456,123400114.76781923,126033384.02262306,109135022.80652966,102202826.52217379,95062515.05336419,96181806.02977155
108656357.64988166,122803889.4907077,123399958.11846907,126033345.23152936,109135149.65605675,102202907.19594857,95062483.83217907,96181698.13139205
108656415.93110405,122803996.71579842,123400030.29763147,126033408.40258248,109135136.05570985,102202819.56145048,95062384.87114814,96181642.26484801
108656312.77817799,122803931.6228621,123400023.99950257,126033404.56318364,109135095.97275282,102202869.79268171,95062490.69707811,96181743.58739103
108656337.23139673,122803918.56883429,123400124.41125245,126033349.67435803,109135034.45489405,102202972.51576516,95062442.7973871,96181608.04572065
108656388.02497816,122803924.1328356,123399957.23321491,126033364.07109883,109135129.93784511,102202886.42779629,95062450.07429771,96181702.31781085
108656302.44564934,122803912.2967922,123399992.4638001,126033258.93132547,109135195.9925134,102202922.86964601,95062359.63303116,96181694.86199063
108656327.74904118,122803944.20879953,123400083.10359102,126033257.22799835,109135053.13589476,102202848.06671444,95062423.25115971,96181681.80927157
108656350.7052952,122803919.98816605,123400030.15844864,126033264.73795353,109135137.73550399,102202876.97362447,95062401.4654324,96181632.2002756
108656410.22678679,122803942.10946114,123399999.59939614,126033379.20620282,109135077.92534947,102202888.26912035,95062433.56730646,96181671.174303
108656431.17435507,122803908.2532414,123400005.78481334,126033351.35170494,109135140.2173115,102202927.94377261,95062513.76420982,96181742.10986547
108656438.82409747,122803896.84642409,123400007.70561613,126033371.20856492,109135001.2249965,102202865.40207256,95062487.84082967,96181675.7611292
108656322.07998253,122803993.73631027,123400030.80389677,126033352.30120277,109135093.01096565,102202903.99942417,95062426.00103988,96181743.53927171
108656255.24957472,122803915.55537584,123400053.24070175,126033236.9052948,109135035.84412433,102202923.80769004,95062443.81076,96181786.37820181
108656331.9834944,122803891.63780777,123400151.49480118,126033253.9687791,109135108.13181648,102202935.28864688,95062525.9943033,96181717.66049941
108656319.89169733,122803938.28898767,123400036.6373589,126033372.35214464,109135130.78526862,102202845.80410805,95062514.6291565,96181674.59732375
108656274.00471984,122804027.33242714,123399978.6419914,126033341.72428252,109135062.96364439,102202790.71495911,95062455.53060067,96181690.24837582
108656375.61283901,122803904.93399012,123400018.23314153,126033270.71011038,109134976.83889492,102202868.15620175,95062489.30439323,96181658.20377858
108656345.46633686,122803968.41393024,123399983.50272316,126033279.77649336,109135060.22732036,102202874.57741031,95062472.59109303,96181702.16261621
108656394.14731084,122803887.53759888,123400012.90418024,126033350.81849305,109135108.06254397,102202835.02257028,95062505.07401451,96181695.98493974
